year,background,age,age_group,population
2006,Swedish,62,working_age,111583
2006,Swedish,63,working_age,103425
2006,Swedish,64,working_age,93823
2006,Swedish,65,working_age,80194
2006,Swedish,66,elderly,76110
2006,Swedish,67,elderly,75974
2006,Swedish,68,elderly,72253
2006,Swedish,69,elderly,67993
2006,Swedish,70,elderly,65601
2006,Swedish,71,elderly,61626
2006,Swedish,72,elderly,59234
2006,Swedish,73,elderly,57779
2006,Swedish,74,elderly,59016
2006,Swedish,75,elderly,57692
2006,Swedish,76,elderly,56906
2006,Swedish,77,elderly,54177
2006,Swedish,78,elderly,54487
2006,Swedish,79,elderly,51181
2006,Swedish,80,elderly,50204
2006,Swedish,81,elderly,48989
2006,Swedish,82,elderly,46593
2006,Swedish,83,elderly,44369
2006,Swedish,84,elderly,40672
2006,Swedish,85,elderly,40377
2006,Swedish,86,elderly,38058
2006,Swedish,87,elderly,27880
2006,Swedish,88,elderly,23799
2006,Swedish,89,elderly,20650
2006,Swedish,90,elderly,17121
2006,Swedish,91,elderly,13613
2006,Swedish,92,elderly,11120
2006,Swedish,93,elderly,8752
2006,Swedish,94,elderly,6686
2006,Swedish,95,elderly,4713
2006,Swedish,96,elderly,3320
2006,Swedish,97,elderly,2338
2006,Swedish,98,elderly,1533
2006,Swedish,99,elderly,920
2006,Swedish,100+,elderly,1297
2006,foreign,0,young,14383
2006,foreign,1,young,15068
2006,foreign,2,young,15571
2006,foreign,3,young,15268
2006,foreign,4,young,15274
2006,foreign,5,young,15029
2006,foreign,6,young,15606
2006,foreign,7,young,15573
2006,foreign,8,young,16173
2006,foreign,9,young,16312
2006,foreign,10,young,16667
2006,foreign,11,young,17723
2006,foreign,12,young,18019
2006,foreign,13,young,18195
2006,foreign,14,young,18218
2006,foreign,15,young,18572
2006,foreign,16,young,18921
2006,foreign,17,young,18536
2006,foreign,18,young,19028
2006,foreign,19,young,19119
2006,foreign,20,working_age,19833
2006,foreign,21,working_age,20711
2006,foreign,22,working_age,21402
2006,foreign,23,working_age,22291
2006,foreign,24,working_age,23639
2006,foreign,25,working_age,24234
2006,foreign,26,working_age,25707
2006,foreign,27,working_age,25188
2006,foreign,28,working_age,25264
2006,foreign,29,working_age,25175
2006,foreign,30,working_age,25868
2006,foreign,31,working_age,26020
2006,foreign,32,working_age,26010
2006,foreign,33,working_age,25706
2006,foreign,34,working_age,26596
2006,foreign,35,working_age,26253
2006,foreign,36,working_age,26634
2006,foreign,37,working_age,26466
2006,foreign,38,working_age,26835
2006,foreign,39,working_age,26844
2006,foreign,40,working_age,26603
2006,foreign,41,working_age,26992
2006,foreign,42,working_age,26805
2006,foreign,43,working_age,26261
2006,foreign,44,working_age,25625
2006,foreign,45,working_age,24441
2006,foreign,46,working_age,25041
2006,foreign,47,working_age,23542
2006,foreign,48,working_age,22557
2006,foreign,49,working_age,22928
2006,foreign,50,working_age,22272
2006,foreign,51,working_age,21208
2006,foreign,52,working_age,20786
2006,foreign,53,working_age,19634
2006,foreign,54,working_age,19063
2006,foreign,55,working_age,18213
2006,foreign,56,working_age,18581
2006,foreign,57,working_age,18062
2006,foreign,58,working_age,17838
2006,foreign,59,working_age,17584
2006,foreign,60,working_age,16572
2006,foreign,61,working_age,14534
2006,foreign,62,working_age,13490
2006,foreign,63,working_age,13036
2006,foreign,64,working_age,12368
2006,foreign,65,working_age,13145
2006,foreign,66,elderly,12237
2006,foreign,67,elderly,12250
2006,foreign,68,elderly,11442
2006,foreign,69,elderly,10956
2006,foreign,70,elderly,10170
2006,foreign,71,elderly,9738
2006,foreign,72,elderly,9226
2006,foreign,73,elderly,8253
2006,foreign,74,elderly,8151
2006,foreign,75,elderly,7729
2006,foreign,76,elderly,8015
2006,foreign,77,elderly,7033
2006,foreign,78,elderly,6606
2006,foreign,79,elderly,6009
2006,foreign,80,elderly,5607
2006,foreign,81,elderly,5143
2006,foreign,82,elderly,4568
2006,foreign,83,elderly,4148
2006,foreign,84,elderly,3518
2006,foreign,85,elderly,3021
2006,foreign,86,elderly,2551
2006,foreign,87,elderly,1849
2006,foreign,88,elderly,1482
2006,foreign,89,elderly,1179
2006,foreign,90,elderly,872
2006,foreign,91,elderly,759
2006,foreign,92,elderly,733
2006,foreign,93,elderly,521
2006,foreign,94,elderly,412
2006,foreign,95,elderly,272
2006,foreign,96,elderly,204
2006,foreign,97,elderly,137
2006,foreign,98,elderly,101
2006,foreign,99,elderly,63
2006,foreign,100+,elderly,110
2007,Swedish,0,young,92228
2007,Swedish,1,young,91183
2007,Swedish,2,young,87520
2007,Swedish,3,young,87265
2007,Swedish,4,young,86162
2007,Swedish,5,young,83326
2007,Swedish,6,young,79357
2007,Swedish,7,young,78486
2007,Swedish,8,young,76387
2007,Swedish,9,young,76915
2007,Swedish,10,young,77877
2007,Swedish,11,young,82144
2007,Swedish,12,young,89166
2007,Swedish,13,young,97608
2007,Swedish,14,young,102571
2007,Swedish,15,young,108557
2007,Swedish,16,young,110912
2007,Swedish,17,young,111976
2007,Swedish,18,young,105426
2007,Swedish,19,young,101853
2007,Swedish,20,working_age,94917
2007,Swedish,21,working_age,92444
2007,Swedish,22,working_age,89041
2007,Swedish,23,working_age,84721
2007,Swedish,24,working_age,82709
2007,Swedish,25,working_age,83187
2007,Swedish,26,working_age,83512
2007,Swedish,27,working_age,85690
2007,Swedish,28,working_age,84618
2007,Swedish,29,working_age,81944
2007,Swedish,30,working_age,84571
2007,Swedish,31,working_age,86477
2007,Swedish,32,working_age,91516
2007,Swedish,33,working_age,97572
2007,Swedish,34,working_age,96868
2007,Swedish,35,working_age,98531
2007,Swedish,36,working_age,99544
2007,Swedish,37,working_age,95894
2007,Swedish,38,working_age,94751
2007,Swedish,39,working_age,100136
2007,Swedish,40,working_age,107357
2007,Swedish,41,working_age,109038
2007,Swedish,42,working_age,109140
2007,Swedish,43,working_age,109216
2007,Swedish,44,working_age,100513
2007,Swedish,45,working_age,95252
2007,Swedish,46,working_age,92810
2007,Swedish,47,working_age,90727
2007,Swedish,48,working_age,93115
2007,Swedish,49,working_age,93691
2007,Swedish,50,working_age,94700
2007,Swedish,51,working_age,95754
2007,Swedish,52,working_age,95016
2007,Swedish,53,working_age,92927
2007,Swedish,54,working_age,96777
2007,Swedish,55,working_age,96343
2007,Swedish,56,working_age,96029
2007,Swedish,57,working_age,100252
2007,Swedish,58,working_age,104808
2007,Swedish,59,working_age,108916
2007,Swedish,60,working_age,109967
2007,Swedish,61,working_age,112162
2007,Swedish,62,working_age,112377
2007,Swedish,63,working_age,110687
2007,Swedish,64,working_age,102497
2007,Swedish,65,working_age,92894
2007,Swedish,66,elderly,79311
2007,Swedish,67,elderly,75196
2007,Swedish,68,elderly,74995
2007,Swedish,69,elderly,71307
2007,Swedish,70,elderly,66934
2007,Swedish,71,elderly,64557
2007,Swedish,72,elderly,60503
2007,Swedish,73,elderly,57998
2007,Swedish,74,elderly,56509
2007,Swedish,75,elderly,57507
2007,Swedish,76,elderly,55981
2007,Swedish,77,elderly,55057
2007,Swedish,78,elderly,52126
2007,Swedish,79,elderly,52256
2007,Swedish,80,elderly,48808
2007,Swedish,81,elderly,47533
2007,Swedish,82,elderly,46030
2007,Swedish,83,elderly,43417
2007,Swedish,84,elderly,41063
2007,Swedish,85,elderly,37097
2007,Swedish,86,elderly,36490
2007,Swedish,87,elderly,33859
2007,Swedish,88,elderly,24427
2007,Swedish,89,elderly,20413
2007,Swedish,90,elderly,17442
2007,Swedish,91,elderly,14174
2007,Swedish,92,elderly,11044
2007,Swedish,93,elderly,8705
2007,Swedish,94,elderly,6660
2007,Swedish,95,elderly,4993
2007,Swedish,96,elderly,3363
2007,Swedish,97,elderly,2338
2007,Swedish,98,elderly,1561
2007,Swedish,99,elderly,1023
2007,Swedish,100+,elderly,1347
2007,foreign,0,young,15529
2007,foreign,1,young,16348
2007,foreign,2,young,16277
2007,foreign,3,young,16633
2007,foreign,4,young,16160
2007,foreign,5,young,16085
2007,foreign,6,young,15894
2007,foreign,7,young,16433
2007,foreign,8,young,16383
2007,foreign,9,young,16972
2007,foreign,10,young,17142
2007,foreign,11,young,17521
2007,foreign,12,young,18496
2007,foreign,13,young,18750
2007,foreign,14,young,18915
2007,foreign,15,young,18943
2007,foreign,16,young,19511
2007,foreign,17,young,20020
2007,foreign,18,young,19624
2007,foreign,19,young,20206
2007,foreign,20,working_age,20443
2007,foreign,21,working_age,21397
2007,foreign,22,working_age,22753
2007,foreign,23,working_age,24021
2007,foreign,24,working_age,25080
2007,foreign,25,working_age,26282
2007,foreign,26,working_age,26733
2007,foreign,27,working_age,27997
2007,foreign,28,working_age,27347
2007,foreign,29,working_age,27142
2007,foreign,30,working_age,26880
2007,foreign,31,working_age,27499
2007,foreign,32,working_age,27562
2007,foreign,33,working_age,27337
2007,foreign,34,working_age,26919
2007,foreign,35,working_age,27738
2007,foreign,36,working_age,27315
2007,foreign,37,working_age,27617
2007,foreign,38,working_age,27322
2007,foreign,39,working_age,27644
2007,foreign,40,working_age,27534
2007,foreign,41,working_age,27268
2007,foreign,42,working_age,27584
2007,foreign,43,working_age,27284
2007,foreign,44,working_age,26753
2007,foreign,45,working_age,26131
2007,foreign,46,working_age,24844
2007,foreign,47,working_age,25416
2007,foreign,48,working_age,23839
2007,foreign,49,working_age,22803
2007,foreign,50,working_age,23159
2007,foreign,51,working_age,22488
2007,foreign,52,working_age,21348
2007,foreign,53,working_age,20921
2007,foreign,54,working_age,19712
2007,foreign,55,working_age,19157
2007,foreign,56,working_age,18242
2007,foreign,57,working_age,18630
2007,foreign,58,working_age,18061
2007,foreign,59,working_age,17824
2007,foreign,60,working_age,17561
2007,foreign,61,working_age,16542
2007,foreign,62,working_age,14505
2007,foreign,63,working_age,13448
2007,foreign,64,working_age,12957
2007,foreign,65,working_age,12253
2007,foreign,66,elderly,12977
2007,foreign,67,elderly,12155
2007,foreign,68,elderly,12094
2007,foreign,69,elderly,11304
2007,foreign,70,elderly,10773
2007,foreign,71,elderly,9996
2007,foreign,72,elderly,9539
2007,foreign,73,elderly,8980
2007,foreign,74,elderly,8045
2007,foreign,75,elderly,7931
2007,foreign,76,elderly,7472
2007,foreign,77,elderly,7751
2007,foreign,78,elderly,6737
2007,foreign,79,elderly,6313
2007,foreign,80,elderly,5666
2007,foreign,81,elderly,5273
2007,foreign,82,elderly,4815
2007,foreign,83,elderly,4224
2007,foreign,84,elderly,3841
2007,foreign,85,elderly,3199
2007,foreign,86,elderly,2703
2007,foreign,87,elderly,2259
2007,foreign,88,elderly,1626
2007,foreign,89,elderly,1291
2007,foreign,90,elderly,1007
2007,foreign,91,elderly,741
2007,foreign,92,elderly,608
2007,foreign,93,elderly,584
2007,foreign,94,elderly,401
2007,foreign,95,elderly,313
2007,foreign,96,elderly,201
2007,foreign,97,elderly,151
2007,foreign,98,elderly,94
2007,foreign,99,elderly,67
2007,foreign,100+,elderly,111
2008,Swedish,0,young,93338
2008,Swedish,1,young,91459
2008,Swedish,2,young,90848
2008,Swedish,3,young,87315
2008,Swedish,4,young,87133
2008,Swedish,5,young,85999
2008,Swedish,6,young,83226
2008,Swedish,7,young,79288
2008,Swedish,8,young,78422
2008,Swedish,9,young,76315
2008,Swedish,10,young,76855
2008,Swedish,11,young,77827
2008,Swedish,12,young,82128
2008,Swedish,13,young,89121
2008,Swedish,14,young,97612
2008,Swedish,15,young,102578
2008,Swedish,16,young,108570
2008,Swedish,17,young,110882
2008,Swedish,18,young,111984
2008,Swedish,19,young,105130
2008,Swedish,20,working_age,101524
2008,Swedish,21,working_age,94551
2008,Swedish,22,working_age,92080
2008,Swedish,23,working_age,88706
2008,Swedish,24,working_age,84386
2008,Swedish,25,working_age,82347
2008,Swedish,26,working_age,82765
2008,Swedish,27,working_age,83148
2008,Swedish,28,working_age,85384
2008,Swedish,29,working_age,84348
2008,Swedish,30,working_age,81657
2008,Swedish,31,working_age,84383
2008,Swedish,32,working_age,86329
2008,Swedish,33,working_age,91367
2008,Swedish,34,working_age,97427
2008,Swedish,35,working_age,96759
2008,Swedish,36,working_age,98409
2008,Swedish,37,working_age,99368
2008,Swedish,38,working_age,95733
2008,Swedish,39,working_age,94613
2008,Swedish,40,working_age,99997
2008,Swedish,41,working_age,107184
2008,Swedish,42,working_age,108905
2008,Swedish,43,working_age,108972
2008,Swedish,44,working_age,109021
2008,Swedish,45,working_age,100360
2008,Swedish,46,working_age,95107
2008,Swedish,47,working_age,92641
2008,Swedish,48,working_age,90534
2008,Swedish,49,working_age,92904
2008,Swedish,50,working_age,93421
2008,Swedish,51,working_age,94447
2008,Swedish,52,working_age,95441
2008,Swedish,53,working_age,94698
2008,Swedish,54,working_age,92606
2008,Swedish,55,working_age,96433
2008,Swedish,56,working_age,95990
2008,Swedish,57,working_age,95553
2008,Swedish,58,working_age,99751
2008,Swedish,59,working_age,104281
2008,Swedish,60,working_age,108255
2008,Swedish,61,working_age,109259
2008,Swedish,62,working_age,111402
2008,Swedish,63,working_age,111527
2008,Swedish,64,working_age,109682
2008,Swedish,65,working_age,101525
2008,Swedish,66,elderly,91925
2008,Swedish,67,elderly,78382
2008,Swedish,68,elderly,74303
2008,Swedish,69,elderly,73909
2008,Swedish,70,elderly,70252
2008,Swedish,71,elderly,65856
2008,Swedish,72,elderly,63392
2008,Swedish,73,elderly,59322
2008,Swedish,74,elderly,56671
2008,Swedish,75,elderly,55034
2008,Swedish,76,elderly,55909
2008,Swedish,77,elderly,54219
2008,Swedish,78,elderly,53096
2008,Swedish,79,elderly,50097
2008,Swedish,80,elderly,49907
2008,Swedish,81,elderly,46209
2008,Swedish,82,elderly,44749
2008,Swedish,83,elderly,42915
2008,Swedish,84,elderly,40158
2008,Swedish,85,elderly,37568
2008,Swedish,86,elderly,33464
2008,Swedish,87,elderly,32528
2008,Swedish,88,elderly,29682
2008,Swedish,89,elderly,21073
2008,Swedish,90,elderly,17168
2008,Swedish,91,elderly,14451
2008,Swedish,92,elderly,11430
2008,Swedish,93,elderly,8682
2008,Swedish,94,elderly,6718
2008,Swedish,95,elderly,5041
2008,Swedish,96,elderly,3586
2008,Swedish,97,elderly,2395
2008,Swedish,98,elderly,1596
2008,Swedish,99,elderly,1029
2008,Swedish,100+,elderly,1418
2008,foreign,0,young,16326
2008,foreign,1,young,17704
2008,foreign,2,young,17764
2008,foreign,3,young,17441
2008,foreign,4,young,17654
2008,foreign,5,young,17127
2008,foreign,6,young,16975
2008,foreign,7,young,16779
2008,foreign,8,young,17297
2008,foreign,9,young,17307
2008,foreign,10,young,17805
2008,foreign,11,young,18000
2008,foreign,12,young,18360
2008,foreign,13,young,19330
2008,foreign,14,young,19647
2008,foreign,15,young,19801
2008,foreign,16,young,19927
2008,foreign,17,young,20679
2008,foreign,18,young,21064
2008,foreign,19,young,20793
2008,foreign,20,working_age,21512
2008,foreign,21,working_age,21867
2008,foreign,22,working_age,23585
2008,foreign,23,working_age,25338
2008,foreign,24,working_age,26786
2008,foreign,25,working_age,27723
2008,foreign,26,working_age,28740
2008,foreign,27,working_age,28992
2008,foreign,28,working_age,30169
2008,foreign,29,working_age,29273
2008,foreign,30,working_age,28967
2008,foreign,31,working_age,28613
2008,foreign,32,working_age,28989
2008,foreign,33,working_age,28901
2008,foreign,34,working_age,28604
2008,foreign,35,working_age,28054
2008,foreign,36,working_age,28860
2008,foreign,37,working_age,28188
2008,foreign,38,working_age,28557
2008,foreign,39,working_age,28170
2008,foreign,40,working_age,28315
2008,foreign,41,working_age,28165
2008,foreign,42,working_age,27834
2008,foreign,43,working_age,28101
2008,foreign,44,working_age,27756
2008,foreign,45,working_age,27174
2008,foreign,46,working_age,26511
2008,foreign,47,working_age,25176
2008,foreign,48,working_age,25748
2008,foreign,49,working_age,24044
2008,foreign,50,working_age,23026
2008,foreign,51,working_age,23335
2008,foreign,52,working_age,22657
2008,foreign,53,working_age,21446
2008,foreign,54,working_age,20993
2008,foreign,55,working_age,19779
2008,foreign,56,working_age,19154
2008,foreign,57,working_age,18275
2008,foreign,58,working_age,18668
2008,foreign,59,working_age,18022
2008,foreign,60,working_age,17804
2008,foreign,61,working_age,17544
2008,foreign,62,working_age,16489
2008,foreign,63,working_age,14485
2008,foreign,64,working_age,13412
2008,foreign,65,working_age,12864
2008,foreign,66,elderly,12147
2008,foreign,67,elderly,12835
2008,foreign,68,elderly,12029
2008,foreign,69,elderly,11902
2008,foreign,70,elderly,11133
2008,foreign,71,elderly,10592
2008,foreign,72,elderly,9801
2008,foreign,73,elderly,9345
2008,foreign,74,elderly,8748
2008,foreign,75,elderly,7854
2008,foreign,76,elderly,7700
2008,foreign,77,elderly,7232
2008,foreign,78,elderly,7442
2008,foreign,79,elderly,6452
2008,foreign,80,elderly,6000
2008,foreign,81,elderly,5319
2008,foreign,82,elderly,4980
2008,foreign,83,elderly,4472
2008,foreign,84,elderly,3895
2008,foreign,85,elderly,3517
2008,foreign,86,elderly,2889
2008,foreign,87,elderly,2414
2008,foreign,88,elderly,1984
2008,foreign,89,elderly,1418
2008,foreign,90,elderly,1098
2008,foreign,91,elderly,834
2008,foreign,92,elderly,618
2008,foreign,93,elderly,476
2008,foreign,94,elderly,467
2008,foreign,95,elderly,309
2008,foreign,96,elderly,230
2008,foreign,97,elderly,140
2008,foreign,98,elderly,96
2008,foreign,99,elderly,63
2008,foreign,100+,elderly,127
2009,Swedish,0,young,94834
2009,Swedish,1,young,92545
2009,Swedish,2,young,91181
2009,Swedish,3,young,90719
2009,Swedish,4,young,87224
2009,Swedish,5,young,87064
2009,Swedish,6,young,85988
2009,Swedish,7,young,83194
2009,Swedish,8,young,79282
2009,Swedish,9,young,78421
2009,Swedish,10,young,76333
2009,Swedish,11,young,76888
2009,Swedish,12,young,77856
2009,Swedish,13,young,82160
2009,Swedish,14,young,89133
2009,Swedish,15,young,97642
2009,Swedish,16,young,102642
2009,Swedish,17,young,108603
2009,Swedish,18,young,110901
2009,Swedish,19,young,111728
2009,Swedish,20,working_age,104872
2009,Swedish,21,working_age,101184
2009,Swedish,22,working_age,94310
2009,Swedish,23,working_age,91857
2009,Swedish,24,working_age,88481
2009,Swedish,25,working_age,84069
2009,Swedish,26,working_age,82040
2009,Swedish,27,working_age,82539
2009,Swedish,28,working_age,82907
2009,Swedish,29,working_age,85174
2009,Swedish,30,working_age,84197
2009,Swedish,31,working_age,81505
2009,Swedish,32,working_age,84289
2009,Swedish,33,working_age,86257
2009,Swedish,34,working_age,91318
2009,Swedish,35,working_age,97362
2009,Swedish,36,working_age,96637
2009,Swedish,37,working_age,98348
2009,Swedish,38,working_age,99296
2009,Swedish,39,working_age,95669
2009,Swedish,40,working_age,94536
2009,Swedish,41,working_age,99915
2009,Swedish,42,working_age,107110
2009,Swedish,43,working_age,108831
2009,Swedish,44,working_age,108878
2009,Swedish,45,working_age,108898
2009,Swedish,46,working_age,100222
2009,Swedish,47,working_age,94948
2009,Swedish,48,working_age,92495
2009,Swedish,49,working_age,90390
2009,Swedish,50,working_age,92733
2009,Swedish,51,working_age,93196
2009,Swedish,52,working_age,94215
2009,Swedish,53,working_age,95159
2009,Swedish,54,working_age,94364
2009,Swedish,55,working_age,92269
2009,Swedish,56,working_age,96077
2009,Swedish,57,working_age,95580
2009,Swedish,58,working_age,95118
2009,Swedish,59,working_age,99198
2009,Swedish,60,working_age,103755
2009,Swedish,61,working_age,107661
2009,Swedish,62,working_age,108526
2009,Swedish,63,working_age,110605
2009,Swedish,64,working_age,110648
2009,Swedish,65,working_age,108639
2009,Swedish,66,elderly,100532
2009,Swedish,67,elderly,90960
2009,Swedish,68,elderly,77460
2009,Swedish,69,elderly,73385
2009,Swedish,70,elderly,72836
2009,Swedish,71,elderly,69160
2009,Swedish,72,elderly,64711
2009,Swedish,73,elderly,62122
2009,Swedish,74,elderly,57985
2009,Swedish,75,elderly,55235
2009,Swedish,76,elderly,53534
2009,Swedish,77,elderly,54196
2009,Swedish,78,elderly,52312
2009,Swedish,79,elderly,51038
2009,Swedish,80,elderly,47851
2009,Swedish,81,elderly,47421
2009,Swedish,82,elderly,43603
2009,Swedish,83,elderly,41944
2009,Swedish,84,elderly,39762
2009,Swedish,85,elderly,36798
2009,Swedish,86,elderly,33995
2009,Swedish,87,elderly,29880
2009,Swedish,88,elderly,28614
2009,Swedish,89,elderly,25623
2009,Swedish,90,elderly,17892
2009,Swedish,91,elderly,14382
2009,Swedish,92,elderly,11809
2009,Swedish,93,elderly,9048
2009,Swedish,94,elderly,6614
2009,Swedish,95,elderly,5054
2009,Swedish,96,elderly,3704
2009,Swedish,97,elderly,2544
2009,Swedish,98,elderly,1627
2009,Swedish,99,elderly,1020
2009,Swedish,100+,elderly,1503
2009,foreign,0,young,17286
2009,foreign,1,young,18357
2009,foreign,2,young,18949
2009,foreign,3,young,18754
2009,foreign,4,young,18373
2009,foreign,5,young,18518
2009,foreign,6,young,17924
2009,foreign,7,young,17819
2009,foreign,8,young,17568
2009,foreign,9,young,18156
2009,foreign,10,young,18041
2009,foreign,11,young,18587
2009,foreign,12,young,18825
2009,foreign,13,young,19267
2009,foreign,14,young,20196
2009,foreign,15,young,20584
2009,foreign,16,young,21046
2009,foreign,17,young,21134
2009,foreign,18,young,21866
2009,foreign,19,young,22387
2009,foreign,20,working_age,22206
2009,foreign,21,working_age,23244
2009,foreign,22,working_age,24282
2009,foreign,23,working_age,26554
2009,foreign,24,working_age,28463
2009,foreign,25,working_age,29784
2009,foreign,26,working_age,30558
2009,foreign,27,working_age,31268
2009,foreign,28,working_age,30989
2009,foreign,29,working_age,32431
2009,foreign,30,working_age,31125
2009,foreign,31,working_age,30717
2009,foreign,32,working_age,30177
2009,foreign,33,working_age,30321
2009,foreign,34,working_age,30163
2009,foreign,35,working_age,29806
2009,foreign,36,working_age,29129
2009,foreign,37,working_age,29794
2009,foreign,38,working_age,29020
2009,foreign,39,working_age,29437
2009,foreign,40,working_age,28966
2009,foreign,41,working_age,29076
2009,foreign,42,working_age,28756
2009,foreign,43,working_age,28364
2009,foreign,44,working_age,28628
2009,foreign,45,working_age,28157
2009,foreign,46,working_age,27615
2009,foreign,47,working_age,26891
2009,foreign,48,working_age,25486
2009,foreign,49,working_age,26044
2009,foreign,50,working_age,24292
2009,foreign,51,working_age,23266
2009,foreign,52,working_age,23527
2009,foreign,53,working_age,22778
2009,foreign,54,working_age,21606
2009,foreign,55,working_age,21129
2009,foreign,56,working_age,19861
2009,foreign,57,working_age,19206
2009,foreign,58,working_age,18251
2009,foreign,59,working_age,18665
2009,foreign,60,working_age,18025
2009,foreign,61,working_age,17826
2009,foreign,62,working_age,17517
2009,foreign,63,working_age,16433
2009,foreign,64,working_age,14459
2009,foreign,65,working_age,13357
2009,foreign,66,elderly,12762
2009,foreign,67,elderly,12051
2009,foreign,68,elderly,12733
2009,foreign,69,elderly,11878
2009,foreign,70,elderly,11721
2009,foreign,71,elderly,10973
2009,foreign,72,elderly,10385
2009,foreign,73,elderly,9558
2009,foreign,74,elderly,9123
2009,foreign,75,elderly,8515
2009,foreign,76,elderly,7635
2009,foreign,77,elderly,7456
2009,foreign,78,elderly,6994
2009,foreign,79,elderly,7146
2009,foreign,80,elderly,6130
2009,foreign,81,elderly,5684
2009,foreign,82,elderly,5014
2009,foreign,83,elderly,4659
2009,foreign,84,elderly,4141
2009,foreign,85,elderly,3567
2009,foreign,86,elderly,3208
2009,foreign,87,elderly,2622
2009,foreign,88,elderly,2139
2009,foreign,89,elderly,1749
2009,foreign,90,elderly,1228
2009,foreign,91,elderly,910
2009,foreign,92,elderly,690
2009,foreign,93,elderly,499
2009,foreign,94,elderly,379
2009,foreign,95,elderly,363
2009,foreign,96,elderly,232
2009,foreign,97,elderly,178
2009,foreign,98,elderly,105
2009,foreign,99,elderly,67
2009,foreign,100+,elderly,133
2010,Swedish,0,young,97512
2010,Swedish,1,young,94059
2010,Swedish,2,young,92195
2010,Swedish,3,young,90926
2010,Swedish,4,young,90603
2010,Swedish,5,young,87147
2010,Swedish,6,young,86996
2010,Swedish,7,young,85955
2010,Swedish,8,young,83154
2010,Swedish,9,young,79266
2010,Swedish,10,young,78395
2010,Swedish,11,young,76335
2010,Swedish,12,young,76898
2010,Swedish,13,young,77869
2010,Swedish,14,young,82161
2010,Swedish,15,young,89166
2010,Swedish,16,young,97700
2010,Swedish,17,young,102647
2010,Swedish,18,young,108655
2010,Swedish,19,young,110547
2010,Swedish,20,working_age,111293
2010,Swedish,21,working_age,104391
2010,Swedish,22,working_age,100799
2010,Swedish,23,working_age,93946
2010,Swedish,24,working_age,91500
2010,Swedish,25,working_age,88141
2010,Swedish,26,working_age,83738
2010,Swedish,27,working_age,81783
2010,Swedish,28,working_age,82240
2010,Swedish,29,working_age,82654
2010,Swedish,30,working_age,84946
2010,Swedish,31,working_age,84015
2010,Swedish,32,working_age,81309
2010,Swedish,33,working_age,84123
2010,Swedish,34,working_age,86139
2010,Swedish,35,working_age,91242
2010,Swedish,36,working_age,97222
2010,Swedish,37,working_age,96510
2010,Swedish,38,working_age,98232
2010,Swedish,39,working_age,99145
2010,Swedish,40,working_age,95532
2010,Swedish,41,working_age,94385
2010,Swedish,42,working_age,99817
2010,Swedish,43,working_age,106980
2010,Swedish,44,working_age,108684
2010,Swedish,45,working_age,108747
2010,Swedish,46,working_age,108752
2010,Swedish,47,working_age,100019
2010,Swedish,48,working_age,94791
2010,Swedish,49,working_age,92317
2010,Swedish,50,working_age,90145
2010,Swedish,51,working_age,92513
2010,Swedish,52,working_age,92932
2010,Swedish,53,working_age,93920
2010,Swedish,54,working_age,94862
2010,Swedish,55,working_age,94065
2010,Swedish,56,working_age,91867
2010,Swedish,57,working_age,95705
2010,Swedish,58,working_age,95148
2010,Swedish,59,working_age,94609
2010,Swedish,60,working_age,98613
2010,Swedish,61,working_age,103101
2010,Swedish,62,working_age,106978
2010,Swedish,63,working_age,107753
2010,Swedish,64,working_age,109615
2010,Swedish,65,working_age,109604
2010,Swedish,66,elderly,107556
2010,Swedish,67,elderly,99489
2010,Swedish,68,elderly,89890
2010,Swedish,69,elderly,76481
2010,Swedish,70,elderly,72307
2010,Swedish,71,elderly,71691
2010,Swedish,72,elderly,67972
2010,Swedish,73,elderly,63442
2010,Swedish,74,elderly,60746
2010,Swedish,75,elderly,56568
2010,Swedish,76,elderly,53691
2010,Swedish,77,elderly,51882
2010,Swedish,78,elderly,52280
2010,Swedish,79,elderly,50195
2010,Swedish,80,elderly,48816
2010,Swedish,81,elderly,45426
2010,Swedish,82,elderly,44745
2010,Swedish,83,elderly,40780
2010,Swedish,84,elderly,38888
2010,Swedish,85,elderly,36518
2010,Swedish,86,elderly,33385
2010,Swedish,87,elderly,30391
2010,Swedish,88,elderly,26323
2010,Swedish,89,elderly,24798
2010,Swedish,90,elderly,21829
2010,Swedish,91,elderly,14800
2010,Swedish,92,elderly,11718
2010,Swedish,93,elderly,9394
2010,Swedish,94,elderly,6944
2010,Swedish,95,elderly,4983
2010,Swedish,96,elderly,3728
2010,Swedish,97,elderly,2640
2010,Swedish,98,elderly,1775
2010,Swedish,99,elderly,1094
2010,Swedish,100+,elderly,1508
2010,foreign,0,young,18398
2010,foreign,1,young,19364
2010,foreign,2,young,19522
2010,foreign,3,young,19728
2010,foreign,4,young,19481
2010,foreign,5,young,18983
2010,foreign,6,young,19110
2010,foreign,7,young,18537
2010,foreign,8,young,18308
2010,foreign,9,young,18201
2010,foreign,10,young,18722
2010,foreign,11,young,18659
2010,foreign,12,young,19154
2010,foreign,13,young,19395
2010,foreign,14,young,19926
2010,foreign,15,young,20906
2010,foreign,16,young,21536
2010,foreign,17,young,22180
2010,foreign,18,young,22180
2010,foreign,19,young,23088
2010,foreign,20,working_age,23738
2010,foreign,21,working_age,23829
2010,foreign,22,working_age,25610
2010,foreign,23,working_age,27281
