year,month,year_month,is_year_total,permit_type_sv,permit_type_en,citizenship_sv,citizenship_en,granted_count
2023,6,2023-06,False,förstagångs,first-time,IRAK,Iraq,19
2023,7,2023-07,False,förstagångs,first-time,IRAK,Iraq,19
2023,8,2023-08,False,förstagångs,first-time,IRAK,Iraq,19
2023,9,2023-09,False,förstagångs,first-time,IRAK,Iraq,18
2023,10,2023-10,False,förstagångs,first-time,IRAK,Iraq,18
2023,11,2023-11,False,förstagångs,first-time,IRAK,Iraq,7
2023,12,2023-12,False,förstagångs,first-time,IRAK,Iraq,13
2023,,2023,True,förstagångs,first-time,IRAK,Iraq,224
2023,1,2023-01,False,förstagångs,first-time,IRAN,Iran,62
2023,2,2023-02,False,förstagångs,first-time,IRAN,Iran,91
2023,3,2023-03,False,förstagångs,first-time,IRAN,Iran,58
2023,4,2023-04,False,förstagångs,first-time,IRAN,Iran,62
2023,5,2023-05,False,förstagångs,first-time,IRAN,Iran,59
2023,6,2023-06,False,förstagångs,first-time,IRAN,Iran,66
2023,7,2023-07,False,förstagångs,first-time,IRAN,Iran,49
2023,8,2023-08,False,förstagångs,first-time,IRAN,Iran,56
2023,9,2023-09,False,förstagångs,first-time,IRAN,Iran,80
2023,10,2023-10,False,förstagångs,first-time,IRAN,Iran,67
2023,11,2023-11,False,förstagångs,first-time,IRAN,Iran,52
2023,12,2023-12,False,förstagångs,first-time,IRAN,Iran,49
2023,,2023,True,förstagångs,first-time,IRAN,Iran,751
2023,1,2023-01,False,förstagångs,first-time,ISRAEL,Israel,1
2023,2,2023-02,False,förstagångs,first-time,ISRAEL,Israel,4
2023,3,2023-03,False,förstagångs,first-time,ISRAEL,Israel,0
2023,4,2023-04,False,förstagångs,first-time,ISRAEL,Israel,1
2023,5,2023-05,False,förstagångs,first-time,ISRAEL,Israel,0
2023,6,2023-06,False,förstagångs,first-time,ISRAEL,Israel,0
2023,7,2023-07,False,förstagångs,first-time,ISRAEL,Israel,3
2023,8,2023-08,False,förstagångs,first-time,ISRAEL,Israel,0
2023,9,2023-09,False,förstagångs,first-time,ISRAEL,Israel,1
2023,10,2023-10,False,förstagångs,first-time,ISRAEL,Israel,1
2023,11,2023-11,False,förstagångs,first-time,ISRAEL,Israel,1
2023,12,2023-12,False,förstagångs,first-time,ISRAEL,Israel,1
2023,,2023,True,förstagångs,first-time,ISRAEL,Israel,13
2023,1,2023-01,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,2,2023-02,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,3,2023-03,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,4,2023-04,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,5,2023-05,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,6,2023-06,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,7,2023-07,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,8,2023-08,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,9,2023-09,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,10,2023-10,False,förstagångs,first-time,JAMAICA,Jamaica,1
2023,11,2023-11,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,12,2023-12,False,förstagångs,first-time,JAMAICA,Jamaica,0
2023,,2023,True,förstagångs,first-time,JAMAICA,Jamaica,1
2023,1,2023-01,False,förstagångs,first-time,JAPAN,Japan,7
2023,2,2023-02,False,förstagångs,first-time,JAPAN,Japan,7
2023,3,2023-03,False,förstagångs,first-time,JAPAN,Japan,9
2023,4,2023-04,False,förstagångs,first-time,JAPAN,Japan,9
2023,5,2023-05,False,förstagångs,first-time,JAPAN,Japan,6
2023,6,2023-06,False,förstagångs,first-time,JAPAN,Japan,12
2023,7,2023-07,False,förstagångs,first-time,JAPAN,Japan,5
2023,8,2023-08,False,förstagångs,first-time,JAPAN,Japan,7
2023,9,2023-09,False,förstagångs,first-time,JAPAN,Japan,6
2023,10,2023-10,False,förstagångs,first-time,JAPAN,Japan,5
2023,11,2023-11,False,förstagångs,first-time,JAPAN,Japan,1
2023,12,2023-12,False,förstagångs,first-time,JAPAN,Japan,8
2023,,2023,True,förstagångs,first-time,JAPAN,Japan,82
2023,1,2023-01,False,förstagångs,first-time,JEMEN,Yemen,1
2023,2,2023-02,False,förstagångs,first-time,JEMEN,Yemen,1
2023,3,2023-03,False,förstagångs,first-time,JEMEN,Yemen,1
2023,4,2023-04,False,förstagångs,first-time,JEMEN,Yemen,0
2023,5,2023-05,False,förstagångs,first-time,JEMEN,Yemen,0
2023,6,2023-06,False,förstagångs,first-time,JEMEN,Yemen,1
2023,7,2023-07,False,förstagångs,first-time,JEMEN,Yemen,0
2023,8,2023-08,False,förstagångs,first-time,JEMEN,Yemen,0
2023,9,2023-09,False,förstagångs,first-time,JEMEN,Yemen,0
2023,10,2023-10,False,förstagångs,first-time,JEMEN,Yemen,0
2023,11,2023-11,False,förstagångs,first-time,JEMEN,Yemen,0
2023,12,2023-12,False,förstagångs,first-time,JEMEN,Yemen,0
2023,,2023,True,förstagångs,first-time,JEMEN,Yemen,4
2023,1,2023-01,False,förstagångs,first-time,JORDANIEN,Jordan,5
2023,2,2023-02,False,förstagångs,first-time,JORDANIEN,Jordan,4
2023,3,2023-03,False,förstagångs,first-time,JORDANIEN,Jordan,3
2023,4,2023-04,False,förstagångs,first-time,JORDANIEN,Jordan,2
2023,5,2023-05,False,förstagångs,first-time,JORDANIEN,Jordan,1
2023,6,2023-06,False,förstagångs,first-time,JORDANIEN,Jordan,2
2023,7,2023-07,False,förstagångs,first-time,JORDANIEN,Jordan,1
2023,8,2023-08,False,förstagångs,first-time,JORDANIEN,Jordan,2
2023,9,2023-09,False,förstagångs,first-time,JORDANIEN,Jordan,4
2023,10,2023-10,False,förstagångs,first-time,JORDANIEN,Jordan,3
2023,11,2023-11,False,förstagångs,first-time,JORDANIEN,Jordan,0
2023,12,2023-12,False,förstagångs,first-time,JORDANIEN,Jordan,0
2023,,2023,True,förstagångs,first-time,JORDANIEN,Jordan,27
2023,1,2023-01,False,förstagångs,first-time,KAMBODJA,Cambodia,0
2023,2,2023-02,False,förstagångs,first-time,KAMBODJA,Cambodia,1
2023,3,2023-03,False,förstagångs,first-time,KAMBODJA,Cambodia,0
2023,4,2023-04,False,förstagångs,first-time,KAMBODJA,Cambodia,0
2023,5,2023-05,False,förstagångs,first-time,KAMBODJA,Cambodia,0
2023,6,2023-06,False,förstagångs,first-time,KAMBODJA,Cambodia,0
2023,7,2023-07,False,förstagångs,first-time,KAMBODJA,Cambodia,1
2023,8,2023-08,False,förstagångs,first-time,KAMBODJA,Cambodia,1
2023,9,2023-09,False,förstagångs,first-time,KAMBODJA,Cambodia,0
2023,10,2023-10,False,förstagångs,first-time,KAMBODJA,Cambodia,0
2023,11,2023-11,False,förstagångs,first-time,KAMBODJA,Cambodia,0
2023,12,2023-12,False,förstagångs,first-time,KAMBODJA,Cambodia,0
2023,,2023,True,förstagångs,first-time,KAMBODJA,Cambodia,3
2023,1,2023-01,False,förstagångs,first-time,KAMERUN,Cameroon,3
2023,2,2023-02,False,förstagångs,first-time,KAMERUN,Cameroon,4
2023,3,2023-03,False,förstagångs,first-time,KAMERUN,Cameroon,3
2023,4,2023-04,False,förstagångs,first-time,KAMERUN,Cameroon,3
2023,5,2023-05,False,förstagångs,first-time,KAMERUN,Cameroon,12
2023,6,2023-06,False,förstagångs,first-time,KAMERUN,Cameroon,3
2023,7,2023-07,False,förstagångs,first-time,KAMERUN,Cameroon,4
2023,8,2023-08,False,förstagångs,first-time,KAMERUN,Cameroon,4
2023,9,2023-09,False,förstagångs,first-time,KAMERUN,Cameroon,3
2023,10,2023-10,False,förstagångs,first-time,KAMERUN,Cameroon,4
2023,11,2023-11,False,förstagångs,first-time,KAMERUN,Cameroon,2
2023,12,2023-12,False,förstagångs,first-time,KAMERUN,Cameroon,1
2023,,2023,True,förstagångs,first-time,KAMERUN,Cameroon,46
2023,1,2023-01,False,förstagångs,first-time,KANADA,Canada,7
2023,2,2023-02,False,förstagångs,first-time,KANADA,Canada,10
2023,3,2023-03,False,förstagångs,first-time,KANADA,Canada,5
2023,4,2023-04,False,förstagångs,first-time,KANADA,Canada,15
2023,5,2023-05,False,förstagångs,first-time,KANADA,Canada,11
2023,6,2023-06,False,förstagångs,first-time,KANADA,Canada,10
2023,7,2023-07,False,förstagångs,first-time,KANADA,Canada,10
2023,8,2023-08,False,förstagångs,first-time,KANADA,Canada,21
2023,9,2023-09,False,förstagångs,first-time,KANADA,Canada,10
2023,10,2023-10,False,förstagångs,first-time,KANADA,Canada,10
2023,11,2023-11,False,förstagångs,first-time,KANADA,Canada,7
2023,12,2023-12,False,förstagångs,first-time,KANADA,Canada,5
2023,,2023,True,förstagångs,first-time,KANADA,Canada,121
2023,1,2023-01,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,2
2023,2,2023-02,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,2
2023,3,2023-03,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,5
2023,4,2023-04,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,5
2023,5,2023-05,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,5
2023,6,2023-06,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,3
2023,7,2023-07,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,1
2023,8,2023-08,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,2
2023,9,2023-09,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,2
2023,10,2023-10,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,1
2023,11,2023-11,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,1
2023,12,2023-12,False,förstagångs,first-time,KAZAKSTAN,Kazakhstan,1
2023,,2023,True,förstagångs,first-time,KAZAKSTAN,Kazakhstan,30
2023,1,2023-01,False,förstagångs,first-time,KENYA,Kenya,3
2023,2,2023-02,False,förstagångs,first-time,KENYA,Kenya,4
2023,3,2023-03,False,förstagångs,first-time,KENYA,Kenya,1
2023,4,2023-04,False,förstagångs,first-time,KENYA,Kenya,2
2023,5,2023-05,False,förstagångs,first-time,KENYA,Kenya,5
2023,6,2023-06,False,förstagångs,first-time,KENYA,Kenya,4
2023,7,2023-07,False,förstagångs,first-time,KENYA,Kenya,2
2023,8,2023-08,False,förstagångs,first-time,KENYA,Kenya,4
2023,9,2023-09,False,förstagångs,first-time,KENYA,Kenya,6
2023,10,2023-10,False,förstagångs,first-time,KENYA,Kenya,3
2023,11,2023-11,False,förstagångs,first-time,KENYA,Kenya,3
2023,12,2023-12,False,förstagångs,first-time,KENYA,Kenya,1
2023,,2023,True,förstagångs,first-time,KENYA,Kenya,38
2023,1,2023-01,False,förstagångs,first-time,KINA,China,66
2023,2,2023-02,False,förstagångs,first-time,KINA,China,112
2023,3,2023-03,False,förstagångs,first-time,KINA,China,87
2023,4,2023-04,False,förstagångs,first-time,KINA,China,53
2023,5,2023-05,False,förstagångs,first-time,KINA,China,47
2023,6,2023-06,False,förstagångs,first-time,KINA,China,61
2023,7,2023-07,False,förstagångs,first-time,KINA,China,52
2023,8,2023-08,False,förstagångs,first-time,KINA,China,57
2023,9,2023-09,False,förstagångs,first-time,KINA,China,96
2023,10,2023-10,False,förstagångs,first-time,KINA,China,96
2023,11,2023-11,False,förstagångs,first-time,KINA,China,77
2023,12,2023-12,False,förstagångs,first-time,KINA,China,47
2023,,2023,True,förstagångs,first-time,KINA,China,851
2023,1,2023-01,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,6
2023,2,2023-02,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,0
2023,3,2023-03,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,2
2023,4,2023-04,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,1
2023,5,2023-05,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,3
2023,6,2023-06,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,2
2023,7,2023-07,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,2
2023,8,2023-08,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,2
2023,9,2023-09,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,1
2023,10,2023-10,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,5
2023,11,2023-11,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,0
2023,12,2023-12,False,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,0
2023,,2023,True,förstagångs,first-time,KIRGIZISTAN,Kyrgyzstan,24
2023,1,2023-01,False,förstagångs,first-time,KOSOVO,Kosovo,26
2023,2,2023-02,False,förstagångs,first-time,KOSOVO,Kosovo,27
2023,3,2023-03,False,förstagångs,first-time,KOSOVO,Kosovo,28
2023,4,2023-04,False,förstagångs,first-time,KOSOVO,Kosovo,29
2023,5,2023-05,False,förstagångs,first-time,KOSOVO,Kosovo,29
2023,6,2023-06,False,förstagångs,first-time,KOSOVO,Kosovo,23
2023,7,2023-07,False,förstagångs,first-time,KOSOVO,Kosovo,13
2023,8,2023-08,False,förstagångs,first-time,KOSOVO,Kosovo,7
2023,9,2023-09,False,förstagångs,first-time,KOSOVO,Kosovo,11
2023,10,2023-10,False,förstagångs,first-time,KOSOVO,Kosovo,16
2023,11,2023-11,False,förstagångs,first-time,KOSOVO,Kosovo,12
2023,12,2023-12,False,förstagångs,first-time,KOSOVO,Kosovo,18
2023,,2023,True,förstagångs,first-time,KOSOVO,Kosovo,239
2023,1,2023-01,False,förstagångs,first-time,KUBA,Cuba,1
2023,2,2023-02,False,förstagångs,first-time,KUBA,Cuba,0
2023,3,2023-03,False,förstagångs,first-time,KUBA,Cuba,2
2023,4,2023-04,False,förstagångs,first-time,KUBA,Cuba,0
2023,5,2023-05,False,förstagångs,first-time,KUBA,Cuba,0
2023,6,2023-06,False,förstagångs,first-time,KUBA,Cuba,1
2023,7,2023-07,False,förstagångs,first-time,KUBA,Cuba,0
2023,8,2023-08,False,förstagångs,first-time,KUBA,Cuba,1
2023,9,2023-09,False,förstagångs,first-time,KUBA,Cuba,2
2023,10,2023-10,False,förstagångs,first-time,KUBA,Cuba,1
2023,11,2023-11,False,förstagångs,first-time,KUBA,Cuba,0
2023,12,2023-12,False,förstagångs,first-time,KUBA,Cuba,0
2023,,2023,True,förstagångs,first-time,KUBA,Cuba,8
2023,1,2023-01,False,förstagångs,first-time,LAOS,Laos,0
2023,2,2023-02,False,förstagångs,first-time,LAOS,Laos,1
2023,3,2023-03,False,förstagångs,first-time,LAOS,Laos,0
2023,4,2023-04,False,förstagångs,first-time,LAOS,Laos,2
2023,5,2023-05,False,förstagångs,first-time,LAOS,Laos,0
2023,6,2023-06,False,förstagångs,first-time,LAOS,Laos,0
2023,7,2023-07,False,förstagångs,first-time,LAOS,Laos,0
2023,8,2023-08,False,förstagångs,first-time,LAOS,Laos,0
2023,9,2023-09,False,förstagångs,first-time,LAOS,Laos,0
2023,10,2023-10,False,förstagångs,first-time,LAOS,Laos,0
2023,11,2023-11,False,förstagångs,first-time,LAOS,Laos,0
2023,12,2023-12,False,förstagångs,first-time,LAOS,Laos,0
2023,,2023,True,förstagångs,first-time,LAOS,Laos,3
2023,1,2023-01,False,förstagångs,first-time,LIBANON,Lebanon,3
2023,2,2023-02,False,förstagångs,first-time,LIBANON,Lebanon,8
2023,3,2023-03,False,förstagångs,first-time,LIBANON,Lebanon,11
2023,4,2023-04,False,förstagångs,first-time,LIBANON,Lebanon,7
2023,5,2023-05,False,förstagångs,first-time,LIBANON,Lebanon,7
2023,6,2023-06,False,förstagångs,first-time,LIBANON,Lebanon,2
2023,7,2023-07,False,förstagångs,first-time,LIBANON,Lebanon,3
2023,8,2023-08,False,förstagångs,first-time,LIBANON,Lebanon,4
2023,9,2023-09,False,förstagångs,first-time,LIBANON,Lebanon,2
2023,10,2023-10,False,förstagångs,first-time,LIBANON,Lebanon,8
2023,11,2023-11,False,förstagångs,first-time,LIBANON,Lebanon,4
2023,12,2023-12,False,förstagångs,first-time,LIBANON,Lebanon,2
2023,,2023,True,förstagångs,first-time,LIBANON,Lebanon,61
2023,1,2023-01,False,förstagångs,first-time,LIBERIA,Liberia,1
2023,2,2023-02,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,3,2023-03,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,4,2023-04,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,5,2023-05,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,6,2023-06,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,7,2023-07,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,8,2023-08,False,förstagångs,first-time,LIBERIA,Liberia,1
2023,9,2023-09,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,10,2023-10,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,11,2023-11,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,12,2023-12,False,förstagångs,first-time,LIBERIA,Liberia,0
2023,,2023,True,förstagångs,first-time,LIBERIA,Liberia,2
2023,1,2023-01,False,förstagångs,first-time,MALAWI,Malawi,0
2023,2,2023-02,False,förstagångs,first-time,MALAWI,Malawi,1
2023,3,2023-03,False,förstagångs,first-time,MALAWI,Malawi,1
2023,4,2023-04,False,förstagångs,first-time,MALAWI,Malawi,0
2023,5,2023-05,False,förstagångs,first-time,MALAWI,Malawi,0
2023,6,2023-06,False,förstagångs,first-time,MALAWI,Malawi,0
2023,7,2023-07,False,förstagångs,first-time,MALAWI,Malawi,0
2023,8,2023-08,False,förstagångs,first-time,MALAWI,Malawi,0
2023,9,2023-09,False,förstagångs,first-time,MALAWI,Malawi,0
2023,10,2023-10,False,förstagångs,first-time,MALAWI,Malawi,1
2023,11,2023-11,False,förstagångs,first-time,MALAWI,Malawi,0
2023,12,2023-12,False,förstagångs,first-time,MALAWI,Malawi,0
2023,,2023,True,förstagångs,first-time,MALAWI,Malawi,3
2023,1,2023-01,False,förstagångs,first-time,MALAYSIA,Malaysia,2
2023,2,2023-02,False,förstagångs,first-time,MALAYSIA,Malaysia,7
2023,3,2023-03,False,förstagångs,first-time,MALAYSIA,Malaysia,6
2023,4,2023-04,False,förstagångs,first-time,MALAYSIA,Malaysia,2
2023,5,2023-05,False,förstagångs,first-time,MALAYSIA,Malaysia,0
2023,6,2023-06,False,förstagångs,first-time,MALAYSIA,Malaysia,5
2023,7,2023-07,False,förstagångs,first-time,MALAYSIA,Malaysia,5
2023,8,2023-08,False,förstagångs,first-time,MALAYSIA,Malaysia,5
2023,9,2023-09,False,förstagångs,first-time,MALAYSIA,Malaysia,1
2023,10,2023-10,False,förstagångs,first-time,MALAYSIA,Malaysia,6
2023,11,2023-11,False,förstagångs,first-time,MALAYSIA,Malaysia,1
2023,12,2023-12,False,förstagångs,first-time,MALAYSIA,Malaysia,0
2023,,2023,True,förstagångs,first-time,MALAYSIA,Malaysia,40
2023,1,2023-01,False,förstagångs,first-time,MAROCKO,Morocco,17
2023,2,2023-02,False,förstagångs,first-time,MAROCKO,Morocco,14
2023,3,2023-03,False,förstagångs,first-time,MAROCKO,Morocco,26
2023,4,2023-04,False,förstagångs,first-time,MAROCKO,Morocco,10
2023,5,2023-05,False,förstagångs,first-time,MAROCKO,Morocco,14
2023,6,2023-06,False,förstagångs,first-time,MAROCKO,Morocco,5
2023,7,2023-07,False,förstagångs,first-time,MAROCKO,Morocco,5
2023,8,2023-08,False,förstagångs,first-time,MAROCKO,Morocco,5
2023,9,2023-09,False,förstagångs,first-time,MAROCKO,Morocco,9
2023,10,2023-10,False,förstagångs,first-time,MAROCKO,Morocco,12
2023,11,2023-11,False,förstagångs,first-time,MAROCKO,Morocco,7
2023,12,2023-12,False,förstagångs,first-time,MAROCKO,Morocco,9
2023,,2023,True,förstagångs,first-time,MAROCKO,Morocco,133
2023,1,2023-01,False,förstagångs,first-time,MAURETANIEN,Mauritania,1
2023,2,2023-02,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,3,2023-03,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,4,2023-04,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,5,2023-05,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,6,2023-06,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,7,2023-07,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,8,2023-08,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,9,2023-09,False,förstagångs,first-time,MAURETANIEN,Mauritania,1
2023,10,2023-10,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,11,2023-11,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,12,2023-12,False,förstagångs,first-time,MAURETANIEN,Mauritania,0
2023,,2023,True,förstagångs,first-time,MAURETANIEN,Mauritania,2
2023,1,2023-01,False,förstagångs,first-time,MAURITIUS,Mauritius,1
2023,2,2023-02,False,förstagångs,first-time,MAURITIUS,Mauritius,0
2023,3,2023-03,False,förstagångs,first-time,MAURITIUS,Mauritius,0
2023,4,2023-04,False,förstagångs,first-time,MAURITIUS,Mauritius,1
2023,5,2023-05,False,förstagångs,first-time,MAURITIUS,Mauritius,1
2023,6,2023-06,False,förstagångs,first-time,MAURITIUS,Mauritius,1
2023,7,2023-07,False,förstagångs,first-time,MAURITIUS,Mauritius,0
2023,8,2023-08,False,förstagångs,first-time,MAURITIUS,Mauritius,0
2023,9,2023-09,False,förstagångs,first-time,MAURITIUS,Mauritius,1
2023,10,2023-10,False,förstagångs,first-time,MAURITIUS,Mauritius,0
2023,11,2023-11,False,förstagångs,first-time,MAURITIUS,Mauritius,2
2023,12,2023-12,False,förstagångs,first-time,MAURITIUS,Mauritius,0
2023,,2023,True,förstagångs,first-time,MAURITIUS,Mauritius,7
2023,1,2023-01,False,förstagångs,first-time,MEXIKO,Mexico,9
