year,background,age,sex,population
2022,foreign,10,women,16668
2022,foreign,11,women,16207
2022,foreign,12,women,16620
2022,foreign,13,women,16438
2022,foreign,14,women,16458
2022,foreign,15,women,16163
2022,foreign,16,women,15871
2022,foreign,17,women,15686
2022,foreign,18,women,15403
2022,foreign,19,women,15659
2022,foreign,20,women,15714
2022,foreign,21,women,15865
2022,foreign,22,women,16965
2022,foreign,23,women,18003
2022,foreign,24,women,18978
2022,foreign,25,women,19780
2022,foreign,26,women,20622
2022,foreign,27,women,21880
2022,foreign,28,women,22887
2022,foreign,29,women,23304
2022,foreign,30,women,23961
2022,foreign,31,women,24639
2022,foreign,32,women,25599
2022,foreign,33,women,25780
2022,foreign,34,women,26129
2022,foreign,35,women,25957
2022,foreign,36,women,25804
2022,foreign,37,women,25839
2022,foreign,38,women,25374
2022,foreign,39,women,25110
2022,foreign,40,women,24464
2022,foreign,41,women,23392
2022,foreign,42,women,24264
2022,foreign,43,women,22408
2022,foreign,44,women,21870
2022,foreign,45,women,21431
2022,foreign,46,women,20523
2022,foreign,47,women,20324
2022,foreign,48,women,20146
2022,foreign,49,women,19149
2022,foreign,50,women,19282
2022,foreign,51,women,18640
2022,foreign,52,women,18571
2022,foreign,53,women,17948
2022,foreign,54,women,17411
2022,foreign,55,women,16764
2022,foreign,56,women,16189
2022,foreign,57,women,16122
2022,foreign,58,women,15476
2022,foreign,59,women,14928
2022,foreign,60,women,14438
2022,foreign,61,women,13630
2022,foreign,62,women,13944
2022,foreign,63,women,12848
2022,foreign,64,women,12084
2022,foreign,65,women,12084
2022,foreign,66,women,11564
2022,foreign,67,women,11069
2022,foreign,68,women,10565
2022,foreign,69,women,9938
2022,foreign,70,women,9517
2022,foreign,71,women,9103
2022,foreign,72,women,9077
2022,foreign,73,women,8657
2022,foreign,74,women,8334
2022,foreign,75,women,8018
2022,foreign,76,women,7262
2022,foreign,77,women,6329
2022,foreign,78,women,5506
2022,foreign,79,women,5055
2022,foreign,80,women,4562
2022,foreign,81,women,4787
2022,foreign,82,women,4290
2022,foreign,83,women,4180
2022,foreign,84,women,3817
2022,foreign,85,women,3495
2022,foreign,86,women,3170
2022,foreign,87,women,2822
2022,foreign,88,women,2535
2022,foreign,89,women,2017
2022,foreign,90,women,1792
2022,foreign,91,women,1560
2022,foreign,92,women,1400
2022,foreign,93,women,1029
2022,foreign,94,women,803
2022,foreign,95,women,607
2022,foreign,96,women,437
2022,foreign,97,women,303
2022,foreign,98,women,224
2022,foreign,99,women,146
2022,foreign,100+,women,240
2023,Swedish,0,men,39586
2023,Swedish,1,men,41204
2023,Swedish,2,men,44940
2023,Swedish,3,men,44194
2023,Swedish,4,men,44349
2023,Swedish,5,men,45182
2023,Swedish,6,men,45214
2023,Swedish,7,men,46604
2023,Swedish,8,men,46649
2023,Swedish,9,men,46782
2023,Swedish,10,men,46729
2023,Swedish,11,men,46904
2023,Swedish,12,men,46552
2023,Swedish,13,men,48666
2023,Swedish,14,men,47570
2023,Swedish,15,men,46967
2023,Swedish,16,men,46353
2023,Swedish,17,men,46303
2023,Swedish,18,men,44629
2023,Swedish,19,men,44657
2023,Swedish,20,men,44153
2023,Swedish,21,men,42593
2023,Swedish,22,men,40754
2023,Swedish,23,men,40214
2023,Swedish,24,men,38953
2023,Swedish,25,men,39306
2023,Swedish,26,men,39546
2023,Swedish,27,men,41378
2023,Swedish,28,men,44981
2023,Swedish,29,men,48746
2023,Swedish,30,men,51058
2023,Swedish,31,men,54388
2023,Swedish,32,men,55314
2023,Swedish,33,men,55517
2023,Swedish,34,men,52316
2023,Swedish,35,men,50502
2023,Swedish,36,men,46784
2023,Swedish,37,men,45745
2023,Swedish,38,men,44329
2023,Swedish,39,men,42051
2023,Swedish,40,men,41240
2023,Swedish,41,men,41473
2023,Swedish,42,men,41393
2023,Swedish,43,men,42823
2023,Swedish,44,men,42296
2023,Swedish,45,men,41013
2023,Swedish,46,men,42671
2023,Swedish,47,men,43553
2023,Swedish,48,men,46097
2023,Swedish,49,men,49119
2023,Swedish,50,men,48630
2023,Swedish,51,men,49584
2023,Swedish,52,men,50085
2023,Swedish,53,men,48047
2023,Swedish,54,men,47569
2023,Swedish,55,men,49815
2023,Swedish,56,men,53376
2023,Swedish,57,men,53986
2023,Swedish,58,men,53794
2023,Swedish,59,men,53199
2023,Swedish,60,men,49152
2023,Swedish,61,men,45982
2023,Swedish,62,men,44607
2023,Swedish,63,men,43015
2023,Swedish,64,men,44315
2023,Swedish,65,men,43984
2023,Swedish,66,men,43722
2023,Swedish,67,men,44266
2023,Swedish,68,men,42939
2023,Swedish,69,men,41556
2023,Swedish,70,men,42911
2023,Swedish,71,men,42113
2023,Swedish,72,men,40969
2023,Swedish,73,men,42397
2023,Swedish,74,men,43474
2023,Swedish,75,men,44008
2023,Swedish,76,men,43462
2023,Swedish,77,men,43156
2023,Swedish,78,men,42224
2023,Swedish,79,men,39681
2023,Swedish,80,men,35113
2023,Swedish,81,men,30852
2023,Swedish,82,men,24696
2023,Swedish,83,men,21843
2023,Swedish,84,men,20156
2023,Swedish,85,men,17542
2023,Swedish,86,men,14939
2023,Swedish,87,men,12931
2023,Swedish,88,men,10581
2023,Swedish,89,men,8586
2023,Swedish,90,men,7236
2023,Swedish,91,men,5947
2023,Swedish,92,men,4608
2023,Swedish,93,men,3497
2023,Swedish,94,men,2464
2023,Swedish,95,men,1838
2023,Swedish,96,men,1215
2023,Swedish,97,men,830
2023,Swedish,98,men,515
2023,Swedish,99,men,341
2023,Swedish,100+,men,417
2023,Swedish,0,women,37650
2023,Swedish,1,women,38887
2023,Swedish,2,women,42735
2023,Swedish,3,women,41612
2023,Swedish,4,women,41770
2023,Swedish,5,women,42933
2023,Swedish,6,women,42712
2023,Swedish,7,women,44281
2023,Swedish,8,women,43463
2023,Swedish,9,women,44361
2023,Swedish,10,women,44127
2023,Swedish,11,women,44442
2023,Swedish,12,women,44392
2023,Swedish,13,women,46244
2023,Swedish,14,women,44814
2023,Swedish,15,women,44127
2023,Swedish,16,women,43745
2023,Swedish,17,women,43804
2023,Swedish,18,women,42276
2023,Swedish,19,women,42107
2023,Swedish,20,women,41440
2023,Swedish,21,women,40208
2023,Swedish,22,women,38021
2023,Swedish,23,women,37570
2023,Swedish,24,women,36615
2023,Swedish,25,women,36578
2023,Swedish,26,women,37138
2023,Swedish,27,women,39405
2023,Swedish,28,women,42396
2023,Swedish,29,women,46632
2023,Swedish,30,women,48974
2023,Swedish,31,women,51194
2023,Swedish,32,women,52153
2023,Swedish,33,women,52787
2023,Swedish,34,women,49451
2023,Swedish,35,women,47669
2023,Swedish,36,women,44943
2023,Swedish,37,women,43569
2023,Swedish,38,women,41875
2023,Swedish,39,women,39904
2023,Swedish,40,women,38812
2023,Swedish,41,women,39297
2023,Swedish,42,women,39810
2023,Swedish,43,women,40861
2023,Swedish,44,women,40598
2023,Swedish,45,women,39213
2023,Swedish,46,women,40248
2023,Swedish,47,women,41482
2023,Swedish,48,women,43967
2023,Swedish,49,women,46729
2023,Swedish,50,women,46505
2023,Swedish,51,women,47262
2023,Swedish,52,women,47555
2023,Swedish,53,women,45933
2023,Swedish,54,women,45132
2023,Swedish,55,women,48032
2023,Swedish,56,women,51146
2023,Swedish,57,women,51862
2023,Swedish,58,women,51899
2023,Swedish,59,women,52134
2023,Swedish,60,women,47467
2023,Swedish,61,women,45104
2023,Swedish,62,women,43658
2023,Swedish,63,women,42692
2023,Swedish,64,women,43291
2023,Swedish,65,women,43579
2023,Swedish,66,women,43993
2023,Swedish,67,women,43735
2023,Swedish,68,women,43386
2023,Swedish,69,women,42238
2023,Swedish,70,women,43459
2023,Swedish,71,women,43083
2023,Swedish,72,women,42412
2023,Swedish,73,women,43714
2023,Swedish,74,women,45366
2023,Swedish,75,women,46891
2023,Swedish,76,women,46392
2023,Swedish,77,women,46378
2023,Swedish,78,women,45325
2023,Swedish,79,women,43732
2023,Swedish,80,women,39829
2023,Swedish,81,women,35158
2023,Swedish,82,women,29103
2023,Swedish,83,women,26590
2023,Swedish,84,women,25353
2023,Swedish,85,women,23213
2023,Swedish,86,women,20247
2023,Swedish,87,women,18364
2023,Swedish,88,women,15746
2023,Swedish,89,women,13908
2023,Swedish,90,women,12170
2023,Swedish,91,women,10871
2023,Swedish,92,women,9102
2023,Swedish,93,women,7495
2023,Swedish,94,women,5961
2023,Swedish,95,women,4680
2023,Swedish,96,women,3579
2023,Swedish,97,women,2633
2023,Swedish,98,women,1852
2023,Swedish,99,women,1296
2023,Swedish,100+,women,2000
2023,foreign,0,men,11950
2023,foreign,1,men,13452
2023,foreign,2,men,14650
2023,foreign,3,men,15544
2023,foreign,4,men,16492
2023,foreign,5,men,16686
2023,foreign,6,men,16933
2023,foreign,7,men,17712
2023,foreign,8,men,17218
2023,foreign,9,men,17629
2023,foreign,10,men,17378
2023,foreign,11,men,17606
2023,foreign,12,men,17534
2023,foreign,13,men,18087
2023,foreign,14,men,17449
2023,foreign,15,men,17752
2023,foreign,16,men,17510
2023,foreign,17,men,17206
2023,foreign,18,men,17059
2023,foreign,19,men,17365
2023,foreign,20,men,16926
2023,foreign,21,men,17668
2023,foreign,22,men,18879
2023,foreign,23,men,22238
2023,foreign,24,men,28626
2023,foreign,25,men,24541
2023,foreign,26,men,22222
2023,foreign,27,men,22688
2023,foreign,28,men,24017
2023,foreign,29,men,24598
2023,foreign,30,men,25248
2023,foreign,31,men,25436
2023,foreign,32,men,26311
2023,foreign,33,men,27248
2023,foreign,34,men,27097
2023,foreign,35,men,27892
2023,foreign,36,men,27329
2023,foreign,37,men,27762
2023,foreign,38,men,28053
2023,foreign,39,men,27538
2023,foreign,40,men,26469
2023,foreign,41,men,26425
2023,foreign,42,men,24656
2023,foreign,43,men,25335
2023,foreign,44,men,23521
2023,foreign,45,men,22600
2023,foreign,46,men,21496
2023,foreign,47,men,21076
2023,foreign,48,men,20421
2023,foreign,49,men,19994
2023,foreign,50,men,18861
2023,foreign,51,men,18833
2023,foreign,52,men,17784
2023,foreign,53,men,17812
2023,foreign,54,men,17168
2023,foreign,55,men,17128
2023,foreign,56,men,16519
2023,foreign,57,men,16150
2023,foreign,58,men,15999
2023,foreign,59,men,15560
2023,foreign,60,men,14987
2023,foreign,61,men,14465
2023,foreign,62,men,13221
2023,foreign,63,men,13506
2023,foreign,64,men,12115
2023,foreign,65,men,11559
2023,foreign,66,men,11421
2023,foreign,67,men,10811
2023,foreign,68,men,9929
2023,foreign,69,men,9614
2023,foreign,70,men,8636
2023,foreign,71,men,8177
2023,foreign,72,men,7558
2023,foreign,73,men,7584
2023,foreign,74,men,7037
2023,foreign,75,men,6742
2023,foreign,76,men,6573
2023,foreign,77,men,5914
2023,foreign,78,men,5067
2023,foreign,79,men,4688
2023,foreign,80,men,4314
2023,foreign,81,men,3993
2023,foreign,82,men,3873
2023,foreign,83,men,3517
2023,foreign,84,men,3012
2023,foreign,85,men,2576
2023,foreign,86,men,2097
2023,foreign,87,men,1755
2023,foreign,88,men,1457
2023,foreign,89,men,1095
2023,foreign,90,men,839
2023,foreign,91,men,670
2023,foreign,92,men,556
2023,foreign,93,men,439
2023,foreign,94,men,305
2023,foreign,95,men,180
2023,foreign,96,men,127
2023,foreign,97,men,81
2023,foreign,98,men,71
2023,foreign,99,men,58
2023,foreign,100+,men,59
2023,foreign,0,women,11470
2023,foreign,1,women,12711
2023,foreign,2,women,14182
2023,foreign,3,women,14740
2023,foreign,4,women,15555
2023,foreign,5,women,15655
2023,foreign,6,women,16090
2023,foreign,7,women,16630
2023,foreign,8,women,16088
2023,foreign,9,women,16440
2023,foreign,10,women,16209
2023,foreign,11,women,16602
2023,foreign,12,women,16210
2023,foreign,13,women,16651
2023,foreign,14,women,16480
2023,foreign,15,women,16567
2023,foreign,16,women,16267
2023,foreign,17,women,16042
2023,foreign,18,women,16044
2023,foreign,19,women,15898
2023,foreign,20,women,16266
2023,foreign,21,women,16449
2023,foreign,22,women,16869
2023,foreign,23,women,18181
2023,foreign,24,women,19245
2023,foreign,25,women,20049
2023,foreign,26,women,20708
2023,foreign,27,women,21498
2023,foreign,28,women,22643
2023,foreign,29,women,23572
2023,foreign,30,women,23933
2023,foreign,31,women,24611
2023,foreign,32,women,25048
2023,foreign,33,women,25976
2023,foreign,34,women,26146
2023,foreign,35,women,26364
2023,foreign,36,women,26138
2023,foreign,37,women,25991
2023,foreign,38,women,25976
2023,foreign,39,women,25508
2023,foreign,40,women,25267
2023,foreign,41,women,24560
2023,foreign,42,women,23527
2023,foreign,43,women,24372
2023,foreign,44,women,22575
2023,foreign,45,women,22011
2023,foreign,46,women,21535
2023,foreign,47,women,20580
2023,foreign,48,women,20424
2023,foreign,49,women,20216
2023,foreign,50,women,19203
2023,foreign,51,women,19376
